Point ID,Points_0,Points_1,Points_2,Points_Magnitude
637,734191,9.5512e+06,2740,9.57938e+06
640,734192,9.55118e+06,2740,9.57935e+06
643,734192,9.55118e+06,2740,9.57935e+06
644,734192,9.55118e+06,2740,9.57935e+06
645,734192,9.55118e+06,2740,9.57935e+06
648,734192,9.55118e+06,2740,9.57935e+06
649,734192,9.55118e+06,2740,9.57935e+06
650,734192,9.55118e+06,2740,9.57935e+06
651,734197,9.55118e+06,2740,9.57936e+06
653,734192,9.55118e+06,2740,9.57935e+06
654,734192,9.55118e+06,2740,9.57935e+06
655,734192,9.55118e+06,2740,9.57935e+06
656,734204,9.55117e+06,2740,9.57935e+06
657,734195,9.55116e+06,2740,9.57933e+06
658,734192,9.55118e+06,2740,9.57935e+06
659,734192,9.55118e+06,2740,9.57935e+06
660,734192,9.55118e+06,2740,9.57935e+06
662,734204,9.55117e+06,2740,9.57935e+06
663,734192,9.55118e+06,2740,9.57935e+06
664,734192,9.55118e+06,2740,9.57935e+06
681,734197,9.55118e+06,2740,9.57936e+06
685,734195,9.55106e+06,2740,9.57923e+06
688,734195,9.55106e+06,2740,9.57923e+06
689,734195,9.55106e+06,2740,9.57923e+06
690,734195,9.55106e+06,2740,9.57923e+06
691,734238,9.55103e+06,2740,9.57921e+06
693,734195,9.55106e+06,2740,9.57923e+06
694,734195,9.55106e+06,2740,9.57923e+06
695,734195,9.55106e+06,2740,9.57923e+06
696,734215,9.5511e+06,2740,9.57928e+06
697,734227,9.5511e+06,2740,9.57928e+06
698,734195,9.55106e+06,2740,9.57923e+06
699,734195,9.55106e+06,2740,9.57923e+06
700,734195,9.55106e+06,2740,9.57923e+06
701,734227,9.5511e+06,2740,9.57928e+06
702,734240,9.55109e+06,2740,9.57927e+06
703,734195,9.55106e+06,2740,9.57923e+06
704,734195,9.55106e+06,2740,9.57923e+06
705,734195,9.55106e+06,2740,9.57923e+06
706,734240,9.55109e+06,2740,9.57927e+06
707,734238,9.55103e+06,2740,9.57921e+06
708,734195,9.55106e+06,2740,9.57923e+06
709,734195,9.55106e+06,2740,9.57923e+06
715,734195,9.55116e+06,2740,9.57933e+06
718,734195,9.55116e+06,2740,9.57933e+06
719,734195,9.55116e+06,2740,9.57933e+06
720,734195,9.55116e+06,2740,9.57933e+06
723,734195,9.55116e+06,2740,9.57933e+06
724,734195,9.55116e+06,2740,9.57933e+06
725,734195,9.55116e+06,2740,9.57933e+06
726,734204,9.55117e+06,2740,9.57935e+06
728,734195,9.55116e+06,2740,9.57933e+06
729,734195,9.55116e+06,2740,9.57933e+06
730,734195,9.55116e+06,2740,9.57933e+06
731,734207,9.55115e+06,2740,9.57932e+06
732,734204,9.55114e+06,2740,9.57932e+06
733,734195,9.55116e+06,2740,9.57933e+06
734,734195,9.55116e+06,2740,9.57933e+06
735,734195,9.55116e+06,2740,9.57933e+06
737,734207,9.55115e+06,2740,9.57932e+06
738,734195,9.55116e+06,2740,9.57933e+06
739,734195,9.55116e+06,2740,9.57933e+06
756,734204,9.55117e+06,2740,9.57935e+06
771,734238,9.55103e+06,2740,9.57921e+06
787,734197,9.55118e+06,2740,9.57936e+06
790,734204,9.55114e+06,2740,9.57932e+06
793,734204,9.55114e+06,2740,9.57932e+06
794,734204,9.55114e+06,2740,9.57932e+06
795,734204,9.55114e+06,2740,9.57932e+06
798,734204,9.55114e+06,2740,9.57932e+06
799,734204,9.55114e+06,2740,9.57932e+06
800,734204,9.55114e+06,2740,9.57932e+06
801,734207,9.55115e+06,2740,9.57932e+06
803,734204,9.55114e+06,2740,9.57932e+06
804,734204,9.55114e+06,2740,9.57932e+06
805,734204,9.55114e+06,2740,9.57932e+06
806,734216,9.55113e+06,2740,9.57931e+06
807,734209,9.55112e+06,2740,9.5793e+06
808,734204,9.55114e+06,2740,9.57932e+06
809,734204,9.55114e+06,2740,9.57932e+06
810,734204,9.55114e+06,2740,9.57932e+06
812,734216,9.55113e+06,2740,9.57931e+06
813,734204,9.55114e+06,2740,9.57932e+06
814,734204,9.55114e+06,2740,9.57932e+06
831,734207,9.55115e+06,2740,9.57932e+06
837,734204,9.55117e+06,2740,9.57935e+06
842,734207,9.55115e+06,2740,9.57932e+06
845,734209,9.55112e+06,2740,9.5793e+06
848,734209,9.55112e+06,2740,9.5793e+06
849,734209,9.55112e+06,2740,9.5793e+06
850,734209,9.55112e+06,2740,9.5793e+06
853,734209,9.55112e+06,2740,9.5793e+06
854,734209,9.55112e+06,2740,9.5793e+06
855,734209,9.55112e+06,2740,9.5793e+06
856,734216,9.55113e+06,2740,9.57931e+06
858,734209,9.55112e+06,2740,9.5793e+06
859,734209,9.55112e+06,2740,9.5793e+06
860,734209,9.55112e+06,2740,9.5793e+06
861,734222,9.55111e+06,2740,9.57929e+06
862,734215,9.5511e+06,2740,9.57928e+06
863,734209,9.55112e+06,2740,9.5793e+06
864,734209,9.55112e+06,2740,9.5793e+06
865,734209,9.55112e+06,2740,9.5793e+06
867,734222,9.55111e+06,2740,9.57929e+06
868,734209,9.55112e+06,2740,9.5793e+06
869,734209,9.55112e+06,2740,9.5793e+06
886,734216,9.55113e+06,2740,9.57931e+06
890,734215,9.5511e+06,2740,9.57928e+06
893,734215,9.5511e+06,2740,9.57928e+06
894,734215,9.5511e+06,2740,9.57928e+06
895,734215,9.5511e+06,2740,9.57928e+06
898,734215,9.5511e+06,2740,9.57928e+06
899,734215,9.5511e+06,2740,9.57928e+06
900,734215,9.5511e+06,2740,9.57928e+06
901,734222,9.55111e+06,2740,9.57929e+06
903,734215,9.5511e+06,2740,9.57928e+06
904,734215,9.5511e+06,2740,9.57928e+06
905,734215,9.5511e+06,2740,9.57928e+06
908,734215,9.5511e+06,2740,9.57928e+06
909,734215,9.5511e+06,2740,9.57928e+06
910,734215,9.5511e+06,2740,9.57928e+06
912,734227,9.5511e+06,2740,9.57928e+06
913,734215,9.5511e+06,2740,9.57928e+06
914,734215,9.5511e+06,2740,9.57928e+06
921,734222,9.55111e+06,2740,9.57929e+06
927,734216,9.55113e+06,2740,9.57931e+06
932,734222,9.55111e+06,2740,9.57929e+06
937,734227,9.5511e+06,2740,9.57928e+06
940,734227,9.5511e+06,2740,9.57928e+06
943,734227,9.5511e+06,2740,9.57928e+06
944,734227,9.5511e+06,2740,9.57928e+06
945,734227,9.5511e+06,2740,9.57928e+06
947,734227,9.5511e+06,2740,9.57928e+06
948,734227,9.5511e+06,2740,9.57928e+06
949,734227,9.5511e+06,2740,9.57928e+06
950,734227,9.5511e+06,2740,9.57928e+06
951,734227,9.5511e+06,2740,9.57928e+06
952,734240,9.55109e+06,2740,9.57927e+06
953,734227,9.5511e+06,2740,9.57928e+06
954,734227,9.5511e+06,2740,9.57928e+06
962,734227,9.5511e+06,2740,9.57928e+06
970,734227,9.5511e+06,2740,9.57928e+06
973,734227,9.5511e+06,2740,9.57928e+06
974,734227,9.5511e+06,2740,9.57928e+06
975,734227,9.5511e+06,2740,9.57928e+06
977,734240,9.55109e+06,2740,9.57927e+06
978,734227,9.5511e+06,2740,9.57928e+06
979,734227,9.5511e+06,2740,9.57928e+06
980,734238,9.55103e+06,2740,9.57921e+06
983,734238,9.55103e+06,2740,9.57921e+06
984,734238,9.55103e+06,2740,9.57921e+06
985,734238,9.55103e+06,2740,9.57921e+06
986,734320,9.55097e+06,2740,9.57916e+06
988,734238,9.55103e+06,2740,9.57921e+06
989,734238,9.55103e+06,2740,9.57921e+06
990,734238,9.55103e+06,2740,9.57921e+06
991,734240,9.55109e+06,2740,9.57927e+06
992,734252,9.55108e+06,2740,9.57926e+06
993,734238,9.55103e+06,2740,9.57921e+06
994,734238,9.55103e+06,2740,9.57921e+06
995,734238,9.55103e+06,2740,9.57921e+06
996,734252,9.55108e+06,2740,9.57926e+06
997,734264,9.55107e+06,2740,9.57925e+06
998,734238,9.55103e+06,2740,9.57921e+06
999,734238,9.55103e+06,2740,9.57921e+06
1000,734238,9.55103e+06,2740,9.57921e+06
1001,734264,9.55107e+06,2740,9.57925e+06
1002,734276,9.55106e+06,2740,9.57924e+06
1003,734238,9.55103e+06,2740,9.57921e+06
1004,734238,9.55103e+06,2740,9.57921e+06
1005,734238,9.55103e+06,2740,9.57921e+06
1006,734276,9.55106e+06,2740,9.57924e+06
1007,734289,9.55105e+06,2740,9.57924e+06
1008,734238,9.55103e+06,2740,9.57921e+06
1009,734238,9.55103e+06,2740,9.57921e+06
1010,734238,9.55103e+06,2740,9.57921e+06
1011,734289,9.55105e+06,2740,9.57924e+06
1012,734298,9.55105e+06,2740,9.57923e+06
1013,734238,9.55103e+06,2740,9.57921e+06
1014,734238,9.55103e+06,2740,9.57921e+06
1015,734238,9.55103e+06,2740,9.57921e+06
1016,734298,9.55105e+06,2740,9.57923e+06
1017,734320,9.55097e+06,2740,9.57916e+06
1018,734238,9.55103e+06,2740,9.57921e+06
1019,734238,9.55103e+06,2740,9.57921e+06
1071,734320,9.55097e+06,2740,9.57916e+06
1082,734240,9.55109e+06,2740,9.57927e+06
1085,734240,9.55109e+06,2740,9.57927e+06
1088,734240,9.55109e+06,2740,9.57927e+06
1089,734240,9.55109e+06,2740,9.57927e+06
1090,734240,9.55109e+06,2740,9.57927e+06
1092,734240,9.55109e+06,2740,9.57927e+06
1093,734240,9.55109e+06,2740,9.57927e+06
1094,734240,9.55109e+06,2740,9.57927e+06
1095,734240,9.55109e+06,2740,9.57927e+06
1096,734240,9.55109e+06,2740,9.57927e+06
1097,734252,9.55108e+06,2740,9.57926e+06
1098,734240,9.55109e+06,2740,9.57927e+06
1099,734240,9.55109e+06,2740,9.57927e+06
1100,734240,9.55109e+06,2740,9.57927e+06
1101,734252,9.55108e+06,2740,9.57926e+06
1102,734252,9.55108e+06,2740,9.57926e+06
1103,734240,9.55109e+06,2740,9.57927e+06
1104,734240,9.55109e+06,2740,9.57927e+06
1122,734240,9.55109e+06,2740,9.57927e+06
1130,734240,9.55109e+06,2740,9.57927e+06
1133,734240,9.55109e+06,2740,9.57927e+06
1134,734240,9.55109e+06,2740,9.57927e+06
1135,734240,9.55109e+06,2740,9.57927e+06
1137,734252,9.55108e+06,2740,9.57926e+06
1138,734240,9.55109e+06,2740,9.57927e+06
1139,734240,9.55109e+06,2740,9.57927e+06
1140,734252,9.55108e+06,2740,9.57926e+06
1143,734252,9.55108e+06,2740,9.57926e+06
1144,734252,9.55108e+06,2740,9.57926e+06
1145,734252,9.55108e+06,2740,9.57926e+06
1148,734252,9.55108e+06,2740,9.57926e+06
1149,734252,9.55108e+06,2740,9.57926e+06
1150,734252,9.55108e+06,2740,9.57926e+06
1151,734252,9.55108e+06,2740,9.57926e+06
1153,734252,9.55108e+06,2740,9.57926e+06
1154,734252,9.55108e+06,2740,9.57926e+06
1155,734252,9.55108e+06,2740,9.57926e+06
1156,734265,9.55107e+06,2740,9.57925e+06
1157,734264,9.55107e+06,2740,9.57925e+06
1158,734252,9.55108e+06,2740,9.57926e+06
1159,734252,9.55108e+06,2740,9.57926e+06
1160,734252,9.55108e+06,2740,9.57926e+06
1162,734265,9.55107e+06,2740,9.57925e+06
1163,734252,9.55108e+06,2740,9.57926e+06
1164,734252,9.55108e+06,2740,9.57926e+06
1181,734252,9.55108e+06,2740,9.57926e+06
1187,734252,9.55108e+06,2740,9.57926e+06
1190,734264,9.55107e+06,2740,9.57925e+06
1193,734264,9.55107e+06,2740,9.57925e+06
1194,734264,9.55107e+06,2740,9.57925e+06
1195,734264,9.55107e+06,2740,9.57925e+06
1198,734264,9.55107e+06,2740,9.57925e+06
1199,734264,9.55107e+06,2740,9.57925e+06
1200,734264,9.55107e+06,2740,9.57925e+06
1201,734265,9.55107e+06,2740,9.57925e+06
1203,734264,9.55107e+06,2740,9.57925e+06
1204,734264,9.55107e+06,2740,9.57925e+06
1205,734264,9.55107e+06,2740,9.57925e+06
1207,734276,9.55106e+06,2740,9.57924e+06
1208,734264,9.55107e+06,2740,9.57925e+06
1209,734264,9.55107e+06,2740,9.57925e+06
1216,734265,9.55107e+06,2740,9.57925e+06
1222,734276,9.55106e+06,2740,9.57924e+06
1227,734265,9.55107e+06,2740,9.57925e+06
1230,734276,9.55106e+06,2740,9.57924e+06
1233,734276,9.55106e+06,2740,9.57924e+06
1234,734276,9.55106e+06,2740,9.57924e+06
1235,734276,9.55106e+06,2740,9.57924e+06
1237,734277,9.55106e+06,2740,9.57925e+06
1238,734276,9.55106e+06,2740,9.57924e+06
1239,734276,9.55106e+06,2740,9.57924e+06
1240,734276,9.55106e+06,2740,9.57924e+06
1241,734277,9.55106e+06,2740,9.57925e+06
1242,734289,9.55105e+06,2740,9.57924e+06
1243,734276,9.55106e+06,2740,9.57924e+06
1244,734276,9.55106e+06,2740,9.57924e+06
1252,734277,9.55106e+06,2740,9.57925e+06
1260,734277,9.55106e+06,2740,9.57925e+06
1263,734277,9.55106e+06,2740,9.57925e+06
1264,734277,9.55106e+06,2740,9.57925e+06
1265,734277,9.55106e+06,2740,9.57925e+06
1267,734289,9.55105e+06,2740,9.57924e+06
1268,734277,9.55106e+06,2740,9.57925e+06
1269,734277,9.55106e+06,2740,9.57925e+06
1272,734289,9.55105e+06,2740,9.57924e+06
1275,734289,9.55105e+06,2740,9.57924e+06
1278,734289,9.55105e+06,2740,9.57924e+06
1279,734289,9.55105e+06,2740,9.57924e+06
1280,734289,9.55105e+06,2740,9.57924e+06
