Point ID,Points_0,Points_1,Points_2,Points_Magnitude
894,734724,9.55147e+06,2740,9.57969e+06
907,734748,9.55147e+06,2740,9.57969e+06
911,734729,9.55142e+06,2740,9.57964e+06
915,734729,9.55142e+06,2740,9.57964e+06
918,734729,9.55142e+06,2740,9.57964e+06
919,734729,9.55142e+06,2740,9.57964e+06
920,734729,9.55142e+06,2740,9.57964e+06
921,734742,9.55141e+06,2740,9.57963e+06
923,734729,9.55142e+06,2740,9.57964e+06
924,734729,9.55142e+06,2740,9.57964e+06
925,734729,9.55142e+06,2740,9.57964e+06
926,734770,9.55143e+06,2740,9.57965e+06
927,734742,9.55141e+06,2740,9.57963e+06
928,734729,9.55142e+06,2740,9.57964e+06
